Mês;Linha;Fabricante;Quantidade
01/10/2022;Semipesados;MAN;1148
01/11/2022;Semipesados;MAN;1018
01/12/2022;Semipesados;MAN;1126
01/01/2022;Semipesados;Mercedes-Benz;622
01/02/2022;Semipesados;Mercedes-Benz;630
01/03/2022;Semipesados;Mercedes-Benz;694
01/04/2022;Semipesados;Mercedes-Benz;533
01/05/2022;Semipesados;Mercedes-Benz;662
01/06/2022;Semipesados;Mercedes-Benz;583
01/07/2022;Semipesados;Mercedes-Benz;742
01/08/2022;Semipesados;Mercedes-Benz;772
01/09/2022;Semipesados;Mercedes-Benz;683
01/10/2022;Semipesados;Mercedes-Benz;651
01/11/2022;Semipesados;Mercedes-Benz;698
01/12/2022;Semipesados;Mercedes-Benz;842
01/01/2022;Semipesados;SCANIA;1
01/02/2022;Semipesados;SCANIA;1
01/03/2022;Semipesados;SCANIA;0
01/04/2022;Semipesados;SCANIA;1
01/05/2022;Semipesados;SCANIA;0
01/06/2022;Semipesados;SCANIA;0
01/07/2022;Semipesados;SCANIA;1
01/08/2022;Semipesados;SCANIA;15
01/09/2022;Semipesados;SCANIA;0
01/10/2022;Semipesados;SCANIA;0
01/11/2022;Semipesados;SCANIA;1
01/12/2022;Semipesados;SCANIA;2
01/01/2022;Semipesados;VOLVO;337
01/02/2022;Semipesados;VOLVO;309
01/03/2022;Semipesados;VOLVO;464
01/04/2022;Semipesados;VOLVO;401
01/05/2022;Semipesados;VOLVO;431
01/06/2022;Semipesados;VOLVO;488
01/07/2022;Semipesados;VOLVO;479
01/08/2022;Semipesados;VOLVO;491
01/09/2022;Semipesados;VOLVO;447
01/10/2022;Semipesados;VOLVO;479
01/11/2022;Semipesados;VOLVO;527
01/12/2022;Semipesados;VOLVO;493
01/01/2022;Semipesados;Outras empresas;0
01/02/2022;Semipesados;Outras empresas;0
01/03/2022;Semipesados;Outras empresas;4
01/04/2022;Semipesados;Outras empresas;0
01/05/2022;Semipesados;Outras empresas;0
01/06/2022;Semipesados;Outras empresas;0
01/07/2022;Semipesados;Outras empresas;0
01/08/2022;Semipesados;Outras empresas;1
01/09/2022;Semipesados;Outras empresas;2
01/10/2022;Semipesados;Outras empresas;0
01/11/2022;Semipesados;Outras empresas;0
01/12/2022;Semipesados;Outras empresas;0
01/01/2022;Pesados;DAF;527
01/02/2022;Pesados;DAF;334
01/03/2022;Pesados;DAF;463
01/04/2022;Pesados;DAF;543
01/05/2022;Pesados;DAF;543
01/06/2022;Pesados;DAF;547
01/07/2022;Pesados;DAF;604
01/08/2022;Pesados;DAF;616
01/09/2022;Pesados;DAF;604
01/10/2022;Pesados;DAF;471
01/11/2022;Pesados;DAF;463
01/12/2022;Pesados;DAF;785
01/01/2022;Pesados;Ford;1
01/02/2022;Pesados;Ford;0
01/03/2022;Pesados;Ford;0
01/04/2022;Pesados;Ford;0
01/05/2022;Pesados;Ford;0
01/06/2022;Pesados;Ford;1
01/07/2022;Pesados;Ford;0
01/08/2022;Pesados;Ford;0
01/09/2022;Pesados;Ford;0
01/10/2022;Pesados;Ford;0
01/11/2022;Pesados;Ford;0
01/12/2022;Pesados;Ford;0
01/01/2022;Pesados;Iveco;299
01/02/2022;Pesados;Iveco;253
01/03/2022;Pesados;Iveco;241
01/04/2022;Pesados;Iveco;190
01/05/2022;Pesados;Iveco;176
01/06/2022;Pesados;Iveco;180
01/07/2022;Pesados;Iveco;193
01/08/2022;Pesados;Iveco;145
01/09/2022;Pesados;Iveco;205
01/10/2022;Pesados;Iveco;283
01/11/2022;Pesados;Iveco;179
01/12/2022;Pesados;Iveco;220
01/01/2022;Pesados;MAN;586
01/02/2022;Pesados;MAN;621
01/03/2022;Pesados;MAN;695
01/04/2022;Pesados;MAN;616
01/05/2022;Pesados;MAN;746
01/06/2022;Pesados;MAN;862
01/07/2022;Pesados;MAN;747
01/08/2022;Pesados;MAN;833
01/09/2022;Pesados;MAN;603
01/10/2022;Pesados;MAN;842
01/11/2022;Pesados;MAN;672
01/12/2022;Pesados;MAN;755
01/01/2022;Pesados;Mercedes-Benz;887
01/02/2022;Pesados;Mercedes-Benz;763
01/03/2022;Pesados;Mercedes-Benz;1106
01/04/2022;Pesados;Mercedes-Benz;1113
01/05/2022;Pesados;Mercedes-Benz;1253
01/06/2022;Pesados;Mercedes-Benz;1269
01/07/2022;Pesados;Mercedes-Benz;1611
01/08/2022;Pesados;Mercedes-Benz;1455
01/09/2022;Pesados;Mercedes-Benz;1433
01/10/2022;Pesados;Mercedes-Benz;1527
01/11/2022;Pesados;Mercedes-Benz;1335
01/12/2022;Pesados;Mercedes-Benz;1653
01/01/2022;Pesados;SCANIA;682
01/02/2022;Pesados;SCANIA;502
01/03/2022;Pesados;SCANIA;648
01/04/2022;Pesados;SCANIA;802
01/05/2022;Pesados;SCANIA;729
01/06/2022;Pesados;SCANIA;1104
01/07/2022;Pesados;SCANIA;1157
01/08/2022;Pesados;SCANIA;1521
01/09/2022;Pesados;SCANIA;1668
01/10/2022;Pesados;SCANIA;1507
01/11/2022;Pesados;SCANIA;1318
01/12/2022;Pesados;SCANIA;1563
01/01/2022;Pesados;VOLVO;1389
01/02/2022;Pesados;VOLVO;1211
01/03/2022;Pesados;VOLVO;1507
01/04/2022;Pesados;VOLVO;1442
01/05/2022;Pesados;VOLVO;1523
01/06/2022;Pesados;VOLVO;1746
01/07/2022;Pesados;VOLVO;1671
01/08/2022;Pesados;VOLVO;1897
01/09/2022;Pesados;VOLVO;1640
01/10/2022;Pesados;VOLVO;1375
01/11/2022;Pesados;VOLVO;1467
01/12/2022;Pesados;VOLVO;1879
01/01/2022;Pesados;Outras empresas;0
01/02/2022;Pesados;Outras empresas;2
01/03/2022;Pesados;Outras empresas;0
01/04/2022;Pesados;Outras empresas;0
01/05/2022;Pesados;Outras empresas;0
01/06/2022;Pesados;Outras empresas;0
01/07/2022;Pesados;Outras empresas;1
01/08/2022;Pesados;Outras empresas;4
01/09/2022;Pesados;Outras empresas;0
01/10/2022;Pesados;Outras empresas;0
01/11/2022;Pesados;Outras empresas;0
01/12/2022;Pesados;Outras empresas;1
01/01/2023;Semileves;Agrale;0
01/02/2023;Semileves;Agrale;0
01/03/2023;Semileves;Agrale;3
01/04/2023;Semileves;Agrale;0
01/05/2023;Semileves;Agrale;0
01/06/2023;Semileves;Agrale;1
01/07/2023;Semileves;Agrale;0
01/08/2023;Semileves;Agrale;0
01/09/2023;Semileves;Agrale;0
01/10/2023;Semileves;Agrale;0
01/11/2023;Semileves;Agrale;0
01/12/2023;Semileves;Agrale;0
01/01/2023;Semileves;FCA (Fiat/Dodge);378
01/02/2023;Semileves;FCA (Fiat/Dodge);385
01/03/2023;Semileves;FCA (Fiat/Dodge);745
01/04/2023;Semileves;FCA (Fiat/Dodge);632
01/05/2023;Semileves;FCA (Fiat/Dodge);433
01/06/2023;Semileves;FCA (Fiat/Dodge);209
01/07/2023;Semileves;FCA (Fiat/Dodge);335
01/08/2023;Semileves;FCA (Fiat/Dodge);458
01/09/2023;Semileves;FCA (Fiat/Dodge);344
01/10/2023;Semileves;FCA (Fiat/Dodge);339
01/11/2023;Semileves;FCA (Fiat/Dodge);250
01/12/2023;Semileves;FCA (Fiat/Dodge);342
01/01/2023;Semileves;Ford;0
01/02/2023;Semileves;Ford;0
01/03/2023;Semileves;Ford;4
01/04/2023;Semileves;Ford;1
01/05/2023;Semileves;Ford;3
01/06/2023;Semileves;Ford;4
01/07/2023;Semileves;Ford;0
01/08/2023;Semileves;Ford;2
01/09/2023;Semileves;Ford;0
01/10/2023;Semileves;Ford;2
01/11/2023;Semileves;Ford;4
01/12/2023;Semileves;Ford;9
01/01/2023;Semileves;Iveco;59
01/02/2023;Semileves;Iveco;48
01/03/2023;Semileves;Iveco;69
01/04/2023;Semileves;Iveco;53
01/05/2023;Semileves;Iveco;65
01/06/2023;Semileves;Iveco;34
01/07/2023;Semileves;Iveco;42
01/08/2023;Semileves;Iveco;40
01/09/2023;Semileves;Iveco;44
01/10/2023;Semileves;Iveco;45
01/11/2023;Semileves;Iveco;31
01/12/2023;Semileves;Iveco;40
01/01/2023;Semileves;MAN;20
01/02/2023;Semileves;MAN;26
01/03/2023;Semileves;MAN;32
01/04/2023;Semileves;MAN;23
01/05/2023;Semileves;MAN;56
01/06/2023;Semileves;MAN;36
01/07/2023;Semileves;MAN;81
01/08/2023;Semileves;MAN;61
01/09/2023;Semileves;MAN;56
01/10/2023;Semileves;MAN;30
01/11/2023;Semileves;MAN;78
01/12/2023;Semileves;MAN;102
01/01/2023;Semileves;Mercedes-Benz;172
01/02/2023;Semileves;Mercedes-Benz;163
01/03/2023;Semileves;Mercedes-Benz;264
01/04/2023;Semileves;Mercedes-Benz;176
01/05/2023;Semileves;Mercedes-Benz;209
01/06/2023;Semileves;Mercedes-Benz;206
01/07/2023;Semileves;Mercedes-Benz;181
01/08/2023;Semileves;Mercedes-Benz;193
01/09/2023;Semileves;Mercedes-Benz;166
01/10/2023;Semileves;Mercedes-Benz;207
01/11/2023;Semileves;Mercedes-Benz;174
01/12/2023;Semileves;Mercedes-Benz;258
01/01/2023;Semileves;Peugeot Citroën;0
01/02/2023;Semileves;Peugeot Citroën;11
01/03/2023;Semileves;Peugeot Citroën;6
01/04/2023;Semileves;Peugeot Citroën;4
01/05/2023;Semileves;Peugeot Citroën;6
01/06/2023;Semileves;Peugeot Citroën;17
01/07/2023;Semileves;Peugeot Citroën;12
01/08/2023;Semileves;Peugeot Citroën;21
01/09/2023;Semileves;Peugeot Citroën;24
01/10/2023;Semileves;Peugeot Citroën;10
01/11/2023;Semileves;Peugeot Citroën;4
01/12/2023;Semileves;Peugeot Citroën;3
01/01/2023;Semileves;Outras empresas;4
01/02/2023;Semileves;Outras empresas;2
01/03/2023;Semileves;Outras empresas;1
01/04/2023;Semileves;Outras empresas;5
01/05/2023;Semileves;Outras empresas;1
01/06/2023;Semileves;Outras empresas;5
01/07/2023;Semileves;Outras empresas;2
01/08/2023;Semileves;Outras empresas;3
01/09/2023;Semileves;Outras empresas;2
01/10/2023;Semileves;Outras empresas;8
01/11/2023;Semileves;Outras empresas;8
01/12/2023;Semileves;Outras empresas;12
01/01/2023;Leves;Agrale;2
01/02/2023;Leves;Agrale;2
01/03/2023;Leves;Agrale;10
01/04/2023;Leves;Agrale;4
01/05/2023;Leves;Agrale;2
01/06/2023;Leves;Agrale;2
01/07/2023;Leves;Agrale;1
01/08/2023;Leves;Agrale;21
01/09/2023;Leves;Agrale;9
01/10/2023;Leves;Agrale;2
01/11/2023;Leves;Agrale;5
01/12/2023;Leves;Agrale;6
01/01/2023;Leves;Caoa - Hyundai;45
01/02/2023;Leves;Caoa - Hyundai;16
01/03/2023;Leves;Caoa - Hyundai;40
01/04/2023;Leves;Caoa - Hyundai;20
01/05/2023;Leves;Caoa - Hyundai;29
01/06/2023;Leves;Caoa - Hyundai;25
01/07/2023;Leves;Caoa - Hyundai;28
01/08/2023;Leves;Caoa - Hyundai;28
01/09/2023;Leves;Caoa - Hyundai;31
01/10/2023;Leves;Caoa - Hyundai;15
01/11/2023;Leves;Caoa - Hyundai;16
01/12/2023;Leves;Caoa - Hyundai;24
01/01/2023;Leves;Ford;1
01/02/2023;Leves;Ford;2
01/03/2023;Leves;Ford;0
01/04/2023;Leves;Ford;2
01/05/2023;Leves;Ford;2
01/06/2023;Leves;Ford;1
01/07/2023;Leves;Ford;0
01/08/2023;Leves;Ford;1
01/09/2023;Leves;Ford;0
01/10/2023;Leves;Ford;0
01/11/2023;Leves;Ford;3
01/12/2023;Leves;Ford;0
01/01/2023;Leves;Iveco;69
01/02/2023;Leves;Iveco;90
01/03/2023;Leves;Iveco;103
01/04/2023;Leves;Iveco;91
01/05/2023;Leves;Iveco;90
01/06/2023;Leves;Iveco;116
01/07/2023;Leves;Iveco;118
01/08/2023;Leves;Iveco;103
01/09/2023;Leves;Iveco;55
01/10/2023;Leves;Iveco;65
01/11/2023;Leves;Iveco;40
01/12/2023;Leves;Iveco;28
01/01/2023;Leves;MAN;172
01/02/2023;Leves;MAN;192
01/03/2023;Leves;MAN;246
01/04/2023;Leves;MAN;165
01/05/2023;Leves;MAN;235
01/06/2023;Leves;MAN;218
01/07/2023;Leves;MAN;306
01/08/2023;Leves;MAN;190
01/09/2023;Leves;MAN;138
01/10/2023;Leves;MAN;169
01/11/2023;Leves;MAN;235
01/12/2023;Leves;MAN;214
01/01/2023;Leves;Mercedes-Benz;452
01/02/2023;Leves;Mercedes-Benz;463
01/03/2023;Leves;Mercedes-Benz;483
01/04/2023;Leves;Mercedes-Benz;366
01/05/2023;Leves;Mercedes-Benz;317
01/06/2023;Leves;Mercedes-Benz;289
01/07/2023;Leves;Mercedes-Benz;290
01/08/2023;Leves;Mercedes-Benz;364
01/09/2023;Leves;Mercedes-Benz;401
01/10/2023;Leves;Mercedes-Benz;501
01/11/2023;Leves;Mercedes-Benz;471
01/12/2023;Leves;Mercedes-Benz;487
01/01/2023;Leves;Outras empresas;18
01/02/2023;Leves;Outras empresas;55
01/03/2023;Leves;Outras empresas;40
01/04/2023;Leves;Outras empresas;40
01/05/2023;Leves;Outras empresas;23
01/06/2023;Leves;Outras empresas;7
01/07/2023;Leves;Outras empresas;11
01/08/2023;Leves;Outras empresas;11
01/09/2023;Leves;Outras empresas;12
01/10/2023;Leves;Outras empresas;31
01/11/2023;Leves;Outras empresas;52
01/12/2023;Leves;Outras empresas;13
01/01/2023;Médios;Agrale;0
01/02/2023;Médios;Agrale;1
01/03/2023;Médios;Agrale;2
01/04/2023;Médios;Agrale;1
01/05/2023;Médios;Agrale;2
01/06/2023;Médios;Agrale;1
01/07/2023;Médios;Agrale;0
01/08/2023;Médios;Agrale;2
01/09/2023;Médios;Agrale;0
01/10/2023;Médios;Agrale;1
01/11/2023;Médios;Agrale;2
01/12/2023;Médios;Agrale;0
01/01/2023;Médios;Ford;0
01/02/2023;Médios;Ford;0
01/03/2023;Médios;Ford;0
01/04/2023;Médios;Ford;0
01/05/2023;Médios;Ford;0
01/06/2023;Médios;Ford;0
01/07/2023;Médios;Ford;1
01/08/2023;Médios;Ford;0
01/09/2023;Médios;Ford;3
01/10/2023;Médios;Ford;0
01/11/2023;Médios;Ford;1
01/12/2023;Médios;Ford;0
01/01/2023;Médios;Iveco;102
01/02/2023;Médios;Iveco;116
01/03/2023;Médios;Iveco;121
01/04/2023;Médios;Iveco;71
01/05/2023;Médios;Iveco;97
01/06/2023;Médios;Iveco;140
01/07/2023;Médios;Iveco;104
01/08/2023;Médios;Iveco;114
01/09/2023;Médios;Iveco;83
01/10/2023;Médios;Iveco;69
01/11/2023;Médios;Iveco;74
01/12/2023;Médios;Iveco;70
01/01/2023;Médios;MAN;415
01/02/2023;Médios;MAN;455
01/03/2023;Médios;MAN;628
01/04/2023;Médios;MAN;452
01/05/2023;Médios;MAN;525
01/06/2023;Médios;MAN;433
01/07/2023;Médios;MAN;431
01/08/2023;Médios;MAN;470
01/09/2023;Médios;MAN;448
01/10/2023;Médios;MAN;413
01/11/2023;Médios;MAN;586
01/12/2023;Médios;MAN;518
01/01/2023;Médios;Mercedes-Benz;116
01/02/2023;Médios;Mercedes-Benz;117
01/03/2023;Médios;Mercedes-Benz;159
01/04/2023;Médios;Mercedes-Benz;107
01/05/2023;Médios;Mercedes-Benz;97
01/06/2023;Médios;Mercedes-Benz;70
01/07/2023;Médios;Mercedes-Benz;82
01/08/2023;Médios;Mercedes-Benz;61
01/09/2023;Médios;Mercedes-Benz;74
01/10/2023;Médios;Mercedes-Benz;100
01/11/2023;Médios;Mercedes-Benz;94
01/12/2023;Médios;Mercedes-Benz;97
01/01/2023;Médios;Outras empresas;9
01/02/2023;Médios;Outras empresas;14
01/03/2023;Médios;Outras empresas;14
01/04/2023;Médios;Outras empresas;18
01/05/2023;Médios;Outras empresas;20
01/06/2023;Médios;Outras empresas;14
01/07/2023;Médios;Outras empresas;14
01/08/2023;Médios;Outras empresas;25
01/09/2023;Médios;Outras empresas;17
01/10/2023;Médios;Outras empresas;8
01/11/2023;Médios;Outras empresas;29
01/12/2023;Médios;Outras empresas;12
01/01/2023;Semipesados;Agrale;0
01/02/2023;Semipesados;Agrale;0
01/03/2023;Semipesados;Agrale;3
01/04/2023;Semipesados;Agrale;1
01/05/2023;Semipesados;Agrale;2
01/06/2023;Semipesados;Agrale;1
01/07/2023;Semipesados;Agrale;0
01/08/2023;Semipesados;Agrale;0
01/09/2023;Semipesados;Agrale;1
01/10/2023;Semipesados;Agrale;0
01/11/2023;Semipesados;Agrale;0
01/12/2023;Semipesados;Agrale;0
01/01/2023;Semipesados;DAF;45
01/02/2023;Semipesados;DAF;81
01/03/2023;Semipesados;DAF;58
01/04/2023;Semipesados;DAF;44
01/05/2023;Semipesados;DAF;57
01/06/2023;Semipesados;DAF;72
01/07/2023;Semipesados;DAF;61
01/08/2023;Semipesados;DAF;66
01/09/2023;Semipesados;DAF;81
01/10/2023;Semipesados;DAF;84
01/11/2023;Semipesados;DAF;93
01/12/2023;Semipesados;DAF;90
01/01/2023;Semipesados;Ford;0
01/02/2023;Semipesados;Ford;0
01/03/2023;Semipesados;Ford;0
01/04/2023;Semipesados;Ford;4
01/05/2023;Semipesados;Ford;0
01/06/2023;Semipesados;Ford;1
01/07/2023;Semipesados;Ford;0
01/08/2023;Semipesados;Ford;1
01/09/2023;Semipesados;Ford;0
01/10/2023;Semipesados;Ford;1
01/11/2023;Semipesados;Ford;1
01/12/2023;Semipesados;Ford;2
01/01/2023;Semipesados;Iveco;304
01/02/2023;Semipesados;Iveco;348
01/03/2023;Semipesados;Iveco;420
01/04/2023;Semipesados;Iveco;329
01/05/2023;Semipesados;Iveco;401
01/06/2023;Semipesados;Iveco;457
01/07/2023;Semipesados;Iveco;387
01/08/2023;Semipesados;Iveco;400
01/09/2023;Semipesados;Iveco;304
01/10/2023;Semipesados;Iveco;297
01/11/2023;Semipesados;Iveco;287
01/12/2023;Semipesados;Iveco;265
01/01/2023;Semipesados;MAN;1037
01/02/2023;Semipesados;MAN;1016
01/03/2023;Semipesados;MAN;1333
01/04/2023;Semipesados;MAN;884
01/05/2023;Semipesados;MAN;1048
01/06/2023;Semipesados;MAN;892
01/07/2023;Semipesados;MAN;950
01/08/2023;Semipesados;MAN;1153
01/09/2023;Semipesados;MAN;914
01/10/2023;Semipesados;MAN;965
01/11/2023;Semipesados;MAN;1131
01/12/2023;Semipesados;MAN;1149
01/01/2023;Semipesados;Mercedes-Benz;625
01/02/2023;Semipesados;Mercedes-Benz;561
01/03/2023;Semipesados;Mercedes-Benz;722
01/04/2023;Semipesados;Mercedes-Benz;475
01/05/2023;Semipesados;Mercedes-Benz;472
01/06/2023;Semipesados;Mercedes-Benz;397
01/07/2023;Semipesados;Mercedes-Benz;447
01/08/2023;Semipesados;Mercedes-Benz;567
01/09/2023;Semipesados;Mercedes-Benz;539
01/10/2023;Semipesados;Mercedes-Benz;505
01/11/2023;Semipesados;Mercedes-Benz;530
01/12/2023;Semipesados;Mercedes-Benz;621
01/01/2023;Semipesados;SCANIA;1
01/02/2023;Semipesados;SCANIA;3
01/03/2023;Semipesados;SCANIA;23
01/04/2023;Semipesados;SCANIA;53
01/05/2023;Semipesados;SCANIA;79
01/06/2023;Semipesados;SCANIA;84
01/07/2023;Semipesados;SCANIA;73
01/08/2023;Semipesados;SCANIA;95
01/09/2023;Semipesados;SCANIA;124
01/10/2023;Semipesados;SCANIA;106
01/11/2023;Semipesados;SCANIA;96
01/12/2023;Semipesados;SCANIA;87
01/01/2023;Semipesados;VOLVO;417
01/02/2023;Semipesados;VOLVO;377
01/03/2023;Semipesados;VOLVO;394
01/04/2023;Semipesados;VOLVO;308
01/05/2023;Semipesados;VOLVO;303
01/06/2023;Semipesados;VOLVO;309
01/07/2023;Semipesados;VOLVO;274
01/08/2023;Semipesados;VOLVO;328
01/09/2023;Semipesados;VOLVO;288
01/10/2023;Semipesados;VOLVO;294
01/11/2023;Semipesados;VOLVO;334
01/12/2023;Semipesados;VOLVO;334
01/01/2023;Semipesados;Outras empresas;0
01/02/2023;Semipesados;Outras empresas;1
01/03/2023;Semipesados;Outras empresas;0
01/04/2023;Semipesados;Outras empresas;3
01/05/2023;Semipesados;Outras empresas;1
01/06/2023;Semipesados;Outras empresas;0
01/07/2023;Semipesados;Outras empresas;0
01/08/2023;Semipesados;Outras empresas;1
01/09/2023;Semipesados;Outras empresas;0
01/10/2023;Semipesados;Outras empresas;2
01/11/2023;Semipesados;Outras empresas;1
01/12/2023;Semipesados;Outras empresas;1
01/01/2023;Pesados;DAF;764
01/02/2023;Pesados;DAF;416
01/03/2023;Pesados;DAF;479
01/04/2023;Pesados;DAF;434
01/05/2023;Pesados;DAF;548
01/06/2023;Pesados;DAF;582
01/07/2023;Pesados;DAF;667
01/08/2023;Pesados;DAF;749
01/09/2023;Pesados;DAF;691
01/10/2023;Pesados;DAF;760
01/11/2023;Pesados;DAF;648
01/12/2023;Pesados;DAF;774
01/01/2023;Pesados;Iveco;237
01/02/2023;Pesados;Iveco;182
01/03/2023;Pesados;Iveco;220
01/04/2023;Pesados;Iveco;164
01/05/2023;Pesados;Iveco;176
01/06/2023;Pesados;Iveco;174
01/07/2023;Pesados;Iveco;187
01/08/2023;Pesados;Iveco;225
01/09/2023;Pesados;Iveco;209
01/10/2023;Pesados;Iveco;207
01/11/2023;Pesados;Iveco;220
01/12/2023;Pesados;Iveco;251
01/01/2023;Pesados;MAN;602
01/02/2023;Pesados;MAN;467
01/03/2023;Pesados;MAN;558
01/04/2023;Pesados;MAN;513
01/05/2023;Pesados;MAN;338
01/06/2023;Pesados;MAN;393
01/07/2023;Pesados;MAN;391
01/08/2023;Pesados;MAN;391
01/09/2023;Pesados;MAN;573
01/10/2023;Pesados;MAN;514
01/11/2023;Pesados;MAN;539
01/12/2023;Pesados;MAN;412
01/01/2023;Pesados;Mercedes-Benz;1530
01/02/2023;Pesados;Mercedes-Benz;1176
01/03/2023;Pesados;Mercedes-Benz;1013
01/04/2023;Pesados;Mercedes-Benz;626
01/05/2023;Pesados;Mercedes-Benz;700
01/06/2023;Pesados;Mercedes-Benz;661
01/07/2023;Pesados;Mercedes-Benz;669
01/08/2023;Pesados;Mercedes-Benz;768
01/09/2023;Pesados;Mercedes-Benz;687
01/10/2023;Pesados;Mercedes-Benz;798
01/11/2023;Pesados;Mercedes-Benz;751
01/12/2023;Pesados;Mercedes-Benz;932
01/01/2023;Pesados;SCANIA;1197
01/02/2023;Pesados;SCANIA;486
01/03/2023;Pesados;SCANIA;859
01/04/2023;Pesados;SCANIA;744
01/05/2023;Pesados;SCANIA;736
01/06/2023;Pesados;SCANIA;780
01/07/2023;Pesados;SCANIA;891
01/08/2023;Pesados;SCANIA;863
01/09/2023;Pesados;SCANIA;1149
01/10/2023;Pesados;SCANIA;1312
01/11/2023;Pesados;SCANIA;1104
01/12/2023;Pesados;SCANIA;1498
01/01/2023;Pesados;VOLVO;1664
01/02/2023;Pesados;VOLVO;830
01/03/2023;Pesados;VOLVO;999
01/04/2023;Pesados;VOLVO;1009
01/05/2023;Pesados;VOLVO;1148
01/06/2023;Pesados;VOLVO;1253
01/07/2023;Pesados;VOLVO;1334
01/08/2023;Pesados;VOLVO;1538
01/09/2023;Pesados;VOLVO;1305
01/10/2023;Pesados;VOLVO;1587
01/11/2023;Pesados;VOLVO;1326
01/12/2023;Pesados;VOLVO;1694
01/01/2023;Pesados;Outras empresas;0
01/02/2023;Pesados;Outras empresas;6
01/03/2023;Pesados;Outras empresas;0
01/04/2023;Pesados;Outras empresas;2
01/05/2023;Pesados;Outras empresas;2
01/06/2023;Pesados;Outras empresas;0
01/07/2023;Pesados;Outras empresas;0
01/08/2023;Pesados;Outras empresas;1
01/09/2023;Pesados;Outras empresas;0
01/10/2023;Pesados;Outras empresas;0
01/11/2023;Pesados;Outras empresas;11
01/12/2023;Pesados;Outras empresas;0
01/01/2024;Semileves;FCA (Fiat/Dodge);253
01/02/2024;Semileves;FCA (Fiat/Dodge);224
01/03/2024;Semileves;FCA (Fiat/Dodge);251
01/01/2024;Semileves;Ford;6
01/02/2024;Semileves;Ford;29
01/03/2024;Semileves;Ford;8
01/01/2024;Semileves;Iveco;53
01/02/2024;Semileves;Iveco;45
01/03/2024;Semileves;Iveco;46
01/01/2024;Semileves;MAN;30
01/02/2024;Semileves;MAN;32
01/03/2024;Semileves;MAN;24
01/01/2024;Semileves;Mercedes-Benz;156
01/02/2024;Semileves;Mercedes-Benz;198
01/03/2024;Semileves;Mercedes-Benz;168
01/01/2024;Semileves;Peugeot Citroën;5
01/02/2024;Semileves;Peugeot Citroën;1
01/03/2024;Semileves;Peugeot Citroën;7
01/01/2024;Semileves;Outras empresas;2
01/02/2024;Semileves;Outras empresas;7
01/03/2024;Semileves;Outras empresas;3
01/01/2024;Leves;Agrale;7
01/02/2024;Leves;Agrale;3
01/03/2024;Leves;Agrale;6
01/01/2024;Leves;Caoa - Hyundai;30
01/02/2024;Leves;Caoa - Hyundai;25
01/03/2024;Leves;Caoa - Hyundai;18
01/01/2024;Leves;Ford;2
01/02/2024;Leves;Ford;3
01/03/2024;Leves;Ford;2
01/01/2024;Leves;Iveco;29
01/02/2024;Leves;Iveco;24
01/03/2024;Leves;Iveco;133
01/01/2024;Leves;MAN;153
01/02/2024;Leves;MAN;189
01/03/2024;Leves;MAN;225
01/01/2024;Leves;Mercedes-Benz;292
01/02/2024;Leves;Mercedes-Benz;360
01/03/2024;Leves;Mercedes-Benz;408
01/01/2024;Leves;Outras empresas;5
01/02/2024;Leves;Outras empresas;23
01/03/2024;Leves;Outras empresas;37
01/01/2024;Médios;Agrale;1
01/02/2024;Médios;Agrale;0
01/03/2024;Médios;Agrale;0
01/01/2024;Médios;Ford;0
01/02/2024;Médios;Ford;1
01/03/2024;Médios;Ford;0
01/01/2024;Médios;Iveco;31
01/02/2024;Médios;Iveco;39
01/03/2024;Médios;Iveco;77
01/01/2024;Médios;MAN;520
01/02/2024;Médios;MAN;515
01/03/2024;Médios;MAN;511
01/01/2024;Médios;Mercedes-Benz;81
01/02/2024;Médios;Mercedes-Benz;69
01/03/2024;Médios;Mercedes-Benz;97
01/01/2024;Médios;Outras empresas;22
01/02/2024;Médios;Outras empresas;16
01/03/2024;Médios;Outras empresas;27
01/01/2024;Semipesados;DAF;98
01/02/2024;Semipesados;DAF;90
01/03/2024;Semipesados;DAF;107
01/01/2024;Semipesados;Ford;0
01/02/2024;Semipesados;Ford;1
01/03/2024;Semipesados;Ford;1
01/01/2024;Semipesados;Iveco;232
01/02/2024;Semipesados;Iveco;265
01/03/2024;Semipesados;Iveco;277
01/01/2024;Semipesados;MAN;870
01/02/2024;Semipesados;MAN;1065
01/03/2024;Semipesados;MAN;1168
01/01/2024;Semipesados;Mercedes-Benz;531
01/02/2024;Semipesados;Mercedes-Benz;511
01/03/2024;Semipesados;Mercedes-Benz;618
01/01/2024;Semipesados;SCANIA;47
